,review_en,review_es,sentiment,sentimiento
84,"We brought this film as a joke for a friend, and could of been our worst joke to play. The film is barely watchable, and the acting is dire. The worst child actor ever used and Hasslehoff giving a substandard performance. The plot is disgraceful and at points we was so bored we was wondering what the hell was going on. It tries to be gruesome in places but is just laughable.Just terrible","Trajimos esta película como una broma para un amigo, y podría haber sido nuestra peor broma para jugar.La película es apenas vigilable, y la actuación es grave.El peor actor de los niños ha usado y Hasslehoff dando un rendimiento deficiente.La trama es vergonzosa y en los puntos que estuvimos tan aburridos, nos preguntábamos qué demonios estaba pasando.Intenta ser espantoso en lugares, pero es simplemente ridículo. Solo es terrible.",negative,negativo
85,This was probably the worst movie i have ever seen in my life!! It was stupid there was no plot and the special affects were ridiculous!! And i have never seen such bad acting in my life! The only good part about the movie were all the hot guys(especially Drew Fuller). I don't know what these people were thinking when they made this movie!! I didn't even want to finish the whole thing because you get to this point in the movie where the guys are all in bed touching themselves. I mean it was like some kind of sick and twisted kiddy porn! I would advise anyone who has heard of this movie and was interested in seeing it to just forget about it and find another movie to watch! I was very disappointed!! The whole movie was a complete waste of time in my opinion.,¡Esta fue probablemente la peor película que he visto en mi vida!¡Era estúpido que no había parcela y los efectos especiales eran ridículos!¡Y nunca he visto tan mal actuando en mi vida!La única buena parte de la película fueron todos los chicos calientes (especialmente Drew Fuller).¡No sé qué estaban pensando estas personas cuando hicieron esta película!Ni siquiera quería terminar todo porque llegas a este punto en la película donde todos los chicos están tocados.Quiero decir que era como algún tipo de porno para niños enfermo y torcido!¡Aconsejaría a cualquiera que haya oído hablar de esta película y estuvo interesado en verlo para olvidarse de ello y encontrar otra película para ver!¡¡Yo estaba muy decepcionado!!Toda la película fue una completa pérdida de tiempo en mi opinión.,negative,negativo
86,"This is a typical Steele novel production in that two people who have undergone some sort of tragedy manage to get together despite the odds. I wouldn't call this a spoiler because anyone who has read a Steele novel knows how they ALL end. If you don't want to know much about the plot, don't keep reading.Gilbert's character, Ophelia, is a woman of French decent who has lost her husband and son in an accident. Gilbert needs to stop doing films where she is required to have an accent because she, otherwise a good actress, cannot realistically pull off any kind of accent. Brad Johnson, also an excellent actor, is Matt, who is recovering from a rather nasty divorce. He is gentle, convincing and compelling in this role.The two meet on the beach through her daughter, Pip, and initially, Ophelia accuses Matt of being a child molester just because he talked art with the kid. All of them become friends after this episode and then the couple falls in love.The chemistry between the two leads is not great, even though the talent of these two people is not, in my opinion, a question. They did the best they could with a predictable plot and a script that borders on stereotypical. Two people meet, tragedy, bigger tragedy, a secret is revealed, another tragedy, and then they get together. I wish there was more to it than that, but there it is in a nutshell.I wanted mindless entertainment, and I got it with this. In regard to the genre of romantic films, this one fails to be memorable. ""A Secret Affair"" with Janine Turner is far superior (not a Steele book), as are some of Steele's earlier books turned into film.","Esta es una producción típica de la novela Steele en que dos personas que se han sometido a una especie de tragedia logran reunirse a pesar de las probabilidades. No llamaría a esto un spoiler porque cualquiera que haya leído una novela Steele sabe cómo terminan todos. Si no quiere saber mucho sobre la trama, no sigas leyendo. El personaje de Gilbert, Ophelia, es una mujer de francés decente que ha perdido a su esposo e hijo en un accidente. Gilbert necesita dejar de hacer películas donde está obligada a tener un acento porque ella, de lo contrario, una buena actriz, no puede sacar de manera realista ningún tipo de acento. Brad Johnson, también un excelente actor, es Matt, que se está recuperando de un divorcio bastante desagradable. Es gentil, convincente y convincente en este rol. Los dos se encuentran en la playa a través de su hija, PIP, e inicialmente, Ophelia acusa a Matt de ser un niño abusador solo porque habló arte con el niño. Todos se convierten en amigos después de este episodio y luego la pareja se enamora. La química entre los dos clientes potenciales no es excelente, a pesar de que el talento de estas dos personas no es, en mi opinión, una pregunta. Hicieron lo mejor que pudieron con una trama predecible y un guión que bordea los estereotipos. Dos personas se encuentran, la tragedia, la tragedia más grande, se revela un secreto, otra tragedia, y luego se reúnen. Ojalá hubiera más que eso, pero allí está en pocas palabras. Quería entretenimiento sin sentido, y lo tengo con esto. En lo que respecta al género de películas románticas, este no es memorable. ""Un asunto secreto"" con Janine Turner es muy superior (no un libro de Steele), al igual que algunos de los libros anteriores de Steele se convirtieron en películas.",negative,negativo
87,Oh noes one of these attack of the Japanese ghost girl movies... i don't even remember how many i've seen. maybe it sells... but not to me. not scary at all. the japanese horror movies are have been very similar since the first one of these... also the pulling of the kid. i have seen that pulled under scene so many times in so many horror movies. cellphone scene is also nothing new... the dramaticness of the guy getting hit by a train kinda sucked... i mean it lacked all dramaticness... OK this is for kids 14-16 who listen to japanese rock and think they are so unique... we'll let me tell you. there's a million of you =D this is one of them. 3/10 i've seen worse but you won't be missing anything by NOT seeing this!,"Oh, noes, uno de estos ataques de las películas de Chica Ghost Japón ... ni siquiera recuerdo lo que he visto.Tal vez vende ... pero no para mí.No es de miedo en absoluto.Las películas de terror japonesas han sido muy similares desde la primera de estas ... también el tirar del niño.He visto que se detuvo en la escena tantas veces en tantas películas de terror.La escena del teléfono celular tampoco es nada nuevo ... la dramática del chico que se golpea por un tren un poco chupado ... quiero decir que carecía de toda dramaticidad ... ok, esto es para niños 14-16 que escuchan a los japoneses rock y piensan que sonTan único ... me dejaremos decirte.Hay un millón de ustedes = D Este es uno de ellos.3/10 ¡He visto peor, pero no te perderás nada al no ver esto!",negative,negativo
88,"Nicholas Walker is Paul, the local town Reverand who's married to Martha (Ally Sheedy), but also is a habitual womanizer and decides to fake his own death to run away with his current affair, Veronica (Dara Tomanovich). However in so doing, he gets a bout of amnesia (hence the name of the film). Sally Kirkland is also on hand as a crazy old coot who pines for the good Reverand in a shades of ""Misery"" type of way. It's sad to see a pretty good cast wasted like this. Not the least bit John Savage in a horridly forgettable role as a shoddy private investigator. In a film billed as a 'black comedy', one has to bring BOTH elements into said movie. While this does bring the former in spades, it sadly contains none of the latter. Furthermore you can't emphasize with any of the characters and as thus, have absolutely no vested interest in them. Technically not an all-together bad movie just an extremely forgettable one.Eye Candy: Dara Tomanovich gets topless; Sally Kirkland also shows some skin My Grade: C- Where I saw it: Showtime Showcase","Nicholas Walker es Pablo, la ciudad local Reverandia, que está casada con Martha (Ally Sheedy), pero también es un folletidor habitual y decide falsificar su propia muerte para huir de su aventura actual, Verónica (Dara Tomanovich). Sin embargo, al hacerlo, obtiene un ataque de amnesia (de ahí el nombre de la película). Sally Kirkland también está a la mano como una vieja focha loca que pinos para la buena reveranda en un tipo de ""miseria"". Es triste ver a un lecho bastante bueno desperdiciado así. No es lo más mínimo, John Savage en un papel horrible olvidable como un investigador privado de mala calidad. En una película facturada como una ""comedia negra"", uno tiene que traer ambos elementos a dicha película. Si bien esto trae el primero en espadas, tristemente no contiene ninguno de estos últimos. Además, no puede enfatizar con ninguno de los personajes y, por lo tanto, no tenga un interés absolutamente creado en ellos. Técnicamente, no es una mala película completamente unida, solo una vez más olvidadizante. Candy: Dara Tomanovich se vuelve en topless; Sally Kirkland también muestra algo de piel mi grado: C- donde lo vi: Showtime Showcase",negative,negativo
89,"Hollywood movie industry is the laziest one in the entire world. It only needs a single hit to flood theaters with the same old crap re-invented over and over again. Take superheroes for example, for each X-Man and Spiderman, there are Daredevil, Elektra, Ghost Rider and Hulk. Japanese horror remakes are even worst. It only took The Ring, which was pitch-perfect (mostly because of Mr. Gore Verbinsky), to bring a ton of look-alike creepy-woman based horrors, e.g. The Ring 2, The Eye, Dark Water (which was fine, but pointless), and the grudges.The first Grudge wasn't entirely bad. It was scary most of the way, which is what one could expect from it. Plus, the plot had some brains mixing narratives. Grudge 2 is exactly like the previous; this could be a good thing, but hey, what boy Men in Black II? Was it a nice thing to xerox the entire screenplay and just change the villain? For the Grudge 2, the critic goes the same way.Tired scares, bad acting (except for Amber Tamblyn), and clichés all over the place. Three stories take place, on different places and time. There is Aubrey (Tamblyn) investigating what drove her sister Karen (Sarah Michelle Gellar) to death; Allison (Arielle Kebbel) who is taken by colleagues to visit the house where the incident depicted in the first movie took place; and finally, an American family that witness strange stuff happening on the apartment next door. Glad to say (and I mean it) that everything is tied up at the end, but one must not rely on the end to make a good picture, when everything else is simply tiresome and dull.The chills are all over there, a girl alone in the lockers, someone who shouldn't enter a house, others that dig too deep. Meanwhile, ghosts keep killing and killing and killing, which seems even more deadlier than ten world wars or the Ebola epidemic. Hey, doesn't that seem just like another bad Japanese remake, something called Pulse? Yeah, day after day it's getting easier to hold a grudge... against Hollywood bullshits.","La industria del cine de Hollywood es la más perezosa de todo el mundo. Solo necesita un solo golpe a los teatros de inundación con la misma mierda vieja reinventada una y otra vez. Tome superhéroes, por ejemplo, para cada X-Man y Spiderman, hay Daredevil, Elektra, Ghost Rider y Hulk. Los remakes de horror japoneses son incluso peores. Solo tomó el anillo, lo que fue de tono perfecto (principalmente debido al Sr. Gore Verbinsky), para llevar un montón de horrores basados ​​en mujeres, por ejemplo, por ejemplo. El anillo 2, el ojo, el agua oscura (que estaba bien, pero sin sentido), y los rencores. El primer rencor no era del todo malo. Fue asustadizo la mayor parte del camino, que es lo que uno podría esperar de él. Además, la trama tenía algunos cerebros mezclando narrativas. Grudge 2 es exactamente como el anterior; Esto podría ser algo bueno, pero oye, ¿qué hombres en Black II II? ¿Fue algo bueno para Xerox el guión completo y simplemente cambiar el villano? Para el rencor 2, el crítico va de la misma manera. Asusencias estiradas, malas actuaciones (excepto Amber Tamblyn), y clichés en todo el lugar. Tres historias tienen lugar, en diferentes lugares y tiempo. Aubrey (Tamblyn) investiga lo que condujo a su hermana Karen (Sarah Michelle Gellar) hasta la muerte; Allison (Arielle Kebbel) que es tomada por colegas para visitar la casa donde se realizó el incidente en la primera película; Y finalmente, una familia estadounidense que presenció cosas extrañas que suceden en el apartamento de al lado. Me alegra decir (y lo digo en serio) que todo está atado al final, pero uno no debe confiar en el final para hacer una buena imagen, cuando todo lo demás es simplemente aburrido y aburrido. Los escalofríos están ahí, una niña Solo en los casilleros, alguien que no debe entrar en una casa, otros que profundizan demasiado. Mientras tanto, los fantasmas siguen matando y matando y matando, lo que parece aún más más mortal que las diez guerras mundiales o la epidemia del ébola. Oye, ¿no parece eso como otro fuerte remake japonés, algo llamado pulso? Sí, día tras día, se está volviendo más fácil de sostener un rencor ... contra las mieras de Hollywood.",negative,negativo
90,"""Down Periscope"" has been in our library since it first arrived in VHS. Since then, we have acquired the DVD and a digital from Cinema Now.It is a quirky flick that does not go militarily overboard as either pro or con. It is first and foremost a comedy and as a vehicle for the main characters, I am quite surprised that a sequel has never been offered.The movie has gained a following that borders on a cult obsession, even among the very young. I became aware of this while visiting the USS Drum in Mobile, Alabama in 2002. A group of Cub Scouts, my grandson among them, had all taken up the roles from the movie and planned to relive it during their overnighter on board.It is a fun romp that makes you proud both of our Navy and Hollywood... which is rare company.Thanks to Kelsey Grammar, Lauren Holly and Rob Schneider for making what could have been an otherwise unremarkable movie, such great entertainment!","""Down Periscope"" ha estado en nuestra biblioteca desde que llegó por primera vez a VHS.Desde entonces, hemos adquirido el DVD y un Digital desde el cine ahora. Es una película peculiar que no va milicamente por la borda como PRO o CONF.Es lo primero y, en primer lugar, una comedia y como un vehículo para los personajes principales, me sorprende bastante que nunca se haya ofrecido una secuela. La película ha ganado una siguiente que frontera a una obsesión de culto, incluso entre los muy jóvenes.Me di cuenta de esto, mientras visitaba el Tambor Uss en Mobile, Alabama en 2002. Un grupo de Cub Scouts, mi nieto entre ellos, había ocupado los roles de la película y había planeado revivirlo durante su creciente a bordo.Un divertido rompe que te hace sentir orgulloso de nuestra Marina y Hollywood ... que es una compañía rara. Gracias a Kelsey Grammar, Lauren Holly y Rob Schneider por hacer lo que podría haber sido una película de otra manera, ¡un gran entretenimiento!",positive,positivo
91,"If you came here, it's because you've already seen this film and were curious what others had to say about it.I feel for you, I *really* do. And I profusely apologize as a Canadian (because that's what we do) that this film ever had to cross your eyes, if only for a moment. I hear there is no cure for the retinal bleeding reported out of every dozen cases.I, like everyone else, rented this movie believing it to be some stupid B-movie ripoff of Blade. I thought, ""sure I could use a good laugh at a stupid movie."" I'll give the creators of this film ONE positive comment about their 'creation': Thanks for removing the REC XX/XX/XX from the bottom right-hand corner of the screen. I can see how that would have been a distraction from seeing this movie.And for the record, I *saw* the movie, but did not watch it. The dialogue was incoherent and most of the scenes took place in my grandmother's trailer, I swear to God.You know what? I'm not writing anymore about this. It's just too painful.","Si viniste aquí, es porque ya has visto esta película y teníamos curiosidad lo que otros tuvieron que decir al respecto. Siento por ti, yo * Realmente * hacer.Y me disculpo profusamente como un canadiense (porque eso es lo que hacemos) que esta película tuvo que cruzar los ojos, aunque solo por un momento.Escuché que no hay cura para el sangrado retiniano reportado de cada docena de casos., Al igual que todos los demás, alquiló esta película que creía que era una estafa de blade de la película B de estúpida.Pensé: ""Claro que podría usar una buena risa de una película estúpida"".Le daré a los creadores de esta película un comentario positivo sobre su 'creación': gracias por eliminar la REC XX / XX / XX desde la esquina inferior derecha de la pantalla.Puedo ver cómo habría sido una distracción al ver esta película. Y para el registro, yo * Saw * The Movie, pero no lo miró.El diálogo fue incoherente y la mayoría de las escenas tuvieron lugar en el remolque de mi abuela, lo juro por Dios. ¿Sabes qué?Ya no estoy escribiendo sobre esto.Es demasiado doloroso.",negative,negativo
92,"Deanna Durbin, Nan Grey and Barbara Read are ""Three Smart Girls"" in this Universal film from 1936, which introduces Deanna Durbin to film audiences. It also stars Ray Milland, Mischa Auer, Charles Winninger, John King, Binnie Barnes and Alice Brady. It's a sweet story about three young women, now living in Switzerland with their divorced mother, who hear their father (Winninger) is marrying again. Not having seen him in 10 years and knowing their mother still loves him, they board a ship to America, with the help of the housekeeper/nanny, determined to stop the wedding. Realizing that the intended, called ""Precious"" (Barnes) is nothing but a gold-digger aided and abetted by her mother (Brady), they arrange for her to be introduced to a wealthy Count. This is arranged by their father's accountant (King). The man he chooses is a full-time drunk (Auer), but the girls mistake him for an actual wealthy count (Milland). What a mess.This is a delightful film, not cloying or overly sugary at all, with some nice performances, particularly by Auer, Milland, Barnes and Brady. The young women are pretty and all do good work. The emphasis, of course, is on young Durbin, who is a natural actress and a beautifully-trained singer. In fact, her voice as a youngster is much more even than it would be as an adult - she has no trouble with the high notes, as she did later on because she put too much weight in the middle voice. She sings a delightful ""Il Bacio"" in a police station.One of the nicest things about the film is to see the father, played by Charles Winninger, not want his children around - until he sees them and gets to know them. Barnes as the gold-digger isn't all that young, but the girls' mother looks way up there, so the inference probably was the older man seeking his youth with a younger, more glamorous woman. In fact, he finds the youth he was seeking in his daughters.Universal gives Durbin the big star buildup here - she has the final shot in the movie. Ray Milland at this point was still paying his dues, and it will probably be a surprise even to film fans how young and attractive he is.Very entertaining and of course, this led to a sequel and big stardom for Deanna.","Deanna Durbin, Nan Gray y Barbara Leer son ""Three Smart Girls"" en esta película universal de 1936, que introduce Deanna Durbin a las audiencias de películas. También protagoniza a Ray Milland, Mischa Auer, Charles Winninger, John King, Binnie Barnes y Alice Brady. Es una dulce historia sobre tres mujeres jóvenes, ahora viviendo en Suiza con su madre divorciada, que escuchan a su padre (ganador) se está casando de nuevo. No haberlo visto en 10 años y conocer a su madre todavía lo ama, abordan un barco a América, con la ayuda de la ama de llaves / Niñera, decidida a detener la boda. Al darse cuenta de que la intención, llamada ""preciosa"" (Barnes) no es más que una excavadora de oro ayudada y abarrotada por su madre (Brady), organizan para que se le presenten a un recuento rico. Esto está organizado por el contador de su padre (King). El hombre que elige es un borracho de tiempo completo (Auer), pero las chicas lo confunden con un verdadero conteo rico (Milland). Qué desorden. Esta es una película encantadora, no estrechada o demasiado azucarada en absoluto, con algunas actuaciones agradables, especialmente por Auer, Milland, Barnes y Brady. Las mujeres jóvenes son bonitas y todas hacen buen trabajo. El énfasis, por supuesto, está en el joven Durbin, que es una actriz natural y un cantante bellamente entrenado. De hecho, su voz como joven es mucho más incluso incluso de lo que sería como adulto, ella no tiene problemas con las notas altas, como lo hizo más tarde porque ella puso demasiado peso en la voz media. Ella canta un delicioso ""Il Bacio"" en una estación de policía. Una de las mejores cosas de la película es ver al Padre, interpretado por Charles Winninger, no quiere que sus hijos se encuentren cerca, hasta que los vea y los conoce. Barnes como la excavadora de oro no es tan joven, pero la madre de las niñas se ve por ahí, por lo que la inferencia probablemente era el hombre mayor que buscaba a su juventud con una mujer más joven y glamorosa. De hecho, encuentra a los jóvenes que buscaba en sus hijas. Suiversal le da a Durbin la gran acumulación de estrellas aquí, ella tiene el disparo final en la película. Ray Milland en este punto todavía estaba pagando sus cuotas, y probablemente será una sorpresa incluso para pelear a los fanáticos lo joven y atractivo que es .Muy entretenimiento y, por supuesto, esto llevó a una secuela y un gran estruendo para Deanna.",positive,positivo
93,"If anyone is wondering why no one makes movies like they used to, with conversation, character and a simple theme of friendship struggling to evolve into something new, better and different, those folks need to take in this film and see top notch writing, directing, and acting that melds into a wonderful evening of observation on how things used to be in Italy and England. Other days, other times funneled into a terrific comedy of entertainment, made in 1992 with Alfred Molina, Joan Plowright, Polly Walker, Josie Lawrence, Jim Broadbent, Miranda Richardson, and Michael Kitchens in the major roles. Under the brush stroke direction of Mike Newell, these actors accomplish vividly memorable performances that are photographed with a sublimely subtle painter's eye. Reminiscent of the theatrical bedroom farce of the turn of the century, this film might be called a friendship farce that becomes a worthwhile experience in the growth of the romantic nature within each character, and the viewer, too. An artistic telegram on the importance of caring about those around us.","Si alguien se pregunta por qué nadie hace películas como solían, con conversación, carácter y un tema simple de la amistad que luchan por evolucionar en algo nuevo, mejor y diferente, aquellas personas deben tomar en esta película y ver la escritura de primera categoría, dirigiendo , y actuando que se funde en una maravillosa velada de observación sobre cómo las cosas solían estar en Italia e Inglaterra. Otros días, otras ocasiones se canalizan en una excelente comedia de entretenimiento, realizadas en 1992 con Alfred Molina, Joan Plowright, Polly Walker, Josie Lawrence, Jim Broadbent, Miranda Richardson y Michael Kitchens en los principales roles. Bajo la dirección de la carrera de pinceles de Mike Newell, estos actores logran actuaciones vívidamente memorables que se fotografían con un ojo de pintor sublimemente sutil. Reminiscente a la farsa del dormitorio teatral de principios de siglo, esta película podría llamarse una farsa de amistad que se convierte en una experiencia que vale la pena en el crecimiento de la naturaleza romántica dentro de cada personaje, y el espectador también. Un telegrama artístico sobre la importancia de cuidar de quienes nos rodean.",positive,positivo
94,"I watched this series out of curiosity,wanting to see if they could possibly and with ALL this modern technology,out do Cecil B. DeMille's classic epic of 1956, starring Charleton Heston,Yul Brenner and Sir Cedric Hardwicke. Of course, I was let down. Yes, they had all the Biblical characters correct, but they didn't give us any of the spectacular theatrical scenes, that held your interest throughout the first movie. If you going to have a mini-series, you have to have some ""rivoting"" scenes, the ""Burning bush"", Parting the ""RED Sea"",drowning ""Pharohs Armies"", ""building Sethi's Pyramids"", could have been done with todays' technology on the scale of blockbuster movies such as ""Lord of the Rings"" or the Matrix. Obviously, they didn't want to leave a LASTING impression of ""faith and sacrifice"", which is much needed in these trouble times.","Vi a esta serie por curiosidad, con ganas de ver si posiblemente podían y con toda esta tecnología moderna, la epopeya clásica de 1956 de Cecil B. Demille, protagonizada por Charleton Heston, Yul Brenner y Sir Cedric Hardwicke.Por supuesto, me decepcionaron.Sí, tenían todos los personajes bíblicos correctos, pero no nos dieron ninguna de las escenas teatrales espectaculares, que mantuvo su interés a lo largo de la primera película.Si va a tener una mini series, debe tener algunas escenas de ""Rivoting"", el ""arbusto quemado"", separando el ""Mar Rojo"", que se ahoga ""Ejércitos de Pharohs"", ""Las pirámides de Sethi"", podrían haberse hecho conLa tecnología de hoy en la escala de las películas de taquilla, como ""Señor de los anillos"" o la matriz.Obviamente, no querían dejar una impresión duradera de ""fe y sacrificio"", que es muy necesario en estos tiempos de problema.",negative,negativo
95,"Daniel Day-Lewis is the most versatile actor alive. English aristocratic snob in A Room With a View, passionate Irish thief in In the Name of the Father, an impudent, violent butcher in Gangs of New York (in a performance ten times stronger than Adrian Brody's in the Pianist) and as the outrageous Cristy Brown with cerebral palsy in My Left Foot (just to name a few). His roles all influence eachother, but each is seperate, and utterly unique. He changes completely, with each character he takes on. And I'm beginning to believe that he can act as anything. Anything.As Cristy Brown he is stunning. He does not ridicule the character, and he does not pity the character. A difficult achievement. And Cristy Brown comes to life. A smart man. An outrageous man. Human.This movie, despite small scene-transition faults and the like, is an inspiration. Yes, it's predictable. But is it stupidly sentimental? No. I laughed. I cried. Not a single moment of cheese. Proof that this isn't a Hollywood movie.My favourite scene is the scene in the restaurant, when Cristy is discussing painters with Eileen, Peter and her friends. Here's where Daniel Day-Lewis reaches an acting climax. ""I'll kick you in the only part of your anatomy that's animated."" ""Wheel out the cripple!"" And his performance never slows down, never falters, and is beautiful. Simply. He has a lot of screen time here. I watch it again again, and I never get tired of Cristy's perspicacious eyes, twitching and guttural speeches.A must-see. Fo sho, yo!","Daniel Day-Lewis es el actor más versátil vivo. English Aristocratic Snob en una habitación con vistas, el apasionado ladrón irlandés en el nombre del Padre, un carnicero imprudente y violento en las pandillas de Nueva York (en una actuación diez veces más fuerte que la brodia Adriana en el pianista) y como la escandalosa cristina Marrón con parálisis cerebral en mi pie izquierdo (solo para nombrar algunos). Todos sus roles influyen en los demás, pero cada uno es separado, y absolutamente único. Cambia por completo, con cada personaje que asume. Y estoy empezando a creer que él puede actuar como cualquier cosa. CUALQUIER CUALQUIER MANERA DE CRISTY ES ATRÁS INTENTENCIA. Él no hace ridiculizar al personaje, y él no lástima al personaje. Un logro difícil. Y Cristy Brown cobra vida. Un hombre inteligente. Un hombre escandaloso. Human.Este película, a pesar de las pequeñas fallas en la transición de la escena y similares, es una inspiración. Sí, es predecible. ¿Pero es estúpidamente sentimental? No. Me reí. Lloré. No es un solo momento de queso. Prueba de que esta no es una película de Hollywood. La escena favorita es la escena en el restaurante, cuando Cristy está discutiendo a los pintores con Eileen, Peter y sus amigos. Aquí es donde Daniel Day-Lewis llega a un clímax actuando. ""Te patearé en la única parte de tu anatomía que está animada"". ""¡Rueda hacia fuera el paralizado!"" Y su actuación nunca se ralentiza, nunca se vacila, y es hermosa. Simplemente. Él tiene mucho tiempo de pantalla aquí. Me lo veo de nuevo otra vez, y nunca me canso de los ojos perspicaces de Cristy, quejas y los discursos guturos. Una visita obligada. Fo sho, yo!",positive,positivo
96,"My guess would be this was originally going to be at least two parts, and thus at least a quarter longer, because otherwise how can one explain its confused, abbreviated storyline. I was never completely lost, but I was often partially lost and usually unclear on character motivation. The movie feels as though joining plot points were dropped to squeeze it into its time slot.If it were longer, it might make more sense, but it still wouldn't be much good. The movie's most interesting idea is of the war between Zeus and Hera as being a war between the male and female, but the movie drops the ball on this, making Hera's followers fairly horrible while not being clear on what Zeus' followers do or believe. The movie is also interesting because you don't see the gods and there's no real certainty that they exist. So it's got a couple of intriguing ideas, but it doesn't do anything useful with them.Bad dialog, cardboard characters, and one interesting scene involving Hercules and his three antagonistic sons. Not unwatchable but also not worth watching.","Mi conjetura sería que esto originalmente vaya a ser de al menos dos partes, y por lo tanto, al menos un cuarto más, porque de lo contrario, ¿cómo puede uno explicar su historia confusa y abreviada? Nunca me perdí por completo, pero a menudo me perdí parcialmente y, por lo general, no estaba claro en la motivación del carácter. La película se siente como si los puntos de unión se cayeran para apretarlo en su tragamonedas. Si aún era más largo, podría tener más sentido, pero aún así no sería mucho bueno. La idea más interesante de la película es de la guerra entre Zeus y Hera como una guerra entre el hombre y la mujer, pero la película deja caer la pelota en esto, haciendo que los seguidores de Hera sean bastante horribles, sin dejar de ser claros en lo que hacen o creen los seguidores de Zeus. La película también es interesante porque no ves a los dioses y no hay una certeza real de que existan. Así que tiene un par de ideas intrigantes, pero no hace nada útil con ellos. Diálogo de ladero, personajes de cartón y una escena interesante que involucra a Hércules y sus tres hijos antagónicos. No sin embargo, pero tampoco vale la pena observar.",negative,negativo
97,"Well, I like to watch bad horror B-Movies, cause I think it's interesting to see stupidity and unability of creators to shoot seriously good movie. (I always compare this movies to - for example - some Spielberg's works and again-and-again don't understand the huge difference in what I see.) I like Ed Wood's movies cause it's so inept it's very funny. But people!!! ""The Chilling"" is not funny and is not even ""interesting"". It's EXTREMELY BORING horror movie without ANYTHING what makes even bad movies watchable. There's no acting, no screenplay, no direction, no thrills and not even blood. It's extremely inept amateurish film. It's definitely the WORST movie I had ever seen (and I had seen a lot of ""worst movies"" - believe me). I warned you !!! 1/10","Bueno, me gusta ver películas de mal terror, porque creo que es interesante ver la estupidez y la inquietud de los creadores para disparar seriamente una buena película.(Siempre comparo estas películas para, por ejemplo, algunas obras de Spielberg y otra vez, y otra vez, no entiendo la gran diferencia en lo que veo). Me gustan las películas de Ed Wood porque es tan inepto que es muy divertido.¡¡¡Pero la gente!!!""El escalofrío"" no es gracioso y ni siquiera es ""interesante"".Es una película de terror extremadamente aburrida sin nada, lo que hace que las películas malas se vean.No hay actuación, sin guión, sin dirección, sin emociones y ni sangre ni sangre.Es una película amateurizada extremadamente inept.Definitivamente es la peor película que había visto (y había visto muchas ""peores películas"", créeme).Te lo adverti !!!1/10",negative,negativo
98,"This IS the worst movie I have ever seen, as well as, the worst that I will probably EVER see. I see no need to rehash what all the others have said previously, just be forewarned...This IS NOT one of those bad movies you think you want to watch because you want to be able to make fun of it, its just plain BAD BAD BAD BAD BAD.This movie is the equivalent to having a ""pet rock"" as your friend. You wait and wait and wait and wait and wait and wait and wait and wait for something to happen. Unfortunately, it never does. At least with a pet rock you knew what you were getting into. Lion's Gate completely deceives on this bombshell... No...this is a disaster. After watching this film, you would swear George W. Bush had his hands all over the making of this film... yes its that idiotic.Stay away, unless of course you just want to watch the worst movie of all time. Its probably how Lion's Gate figured it would make some money off this piece of tripe.","Esta es la peor película que he visto, así como, lo peor que probablemente veré.No veo que no hay necesidad de volver ahabear lo que todos los demás han dicho anteriormente, solo estar prevenido ... esta no es una de esas películas malas que crees que quieres ver porque quieres poder burlarse de eso, es simplemente malo.Mal mal mal estado malo. Esta película es el equivalente a tener una ""Pet Rock"" como tu amigo.Espera y espere y espere y espere y espere y espere y espere y espere y espere a que suceda algo.Desafortunadamente, nunca lo hace.Al menos con una roca de mascotas, sabías de lo que estabas metiendo.La puerta de León engañó completamente a esta bomba ... no ... Este es un desastre.Después de ver esta película, jurarías que George W. Bush tenía las manos en toda la realización de esta película ... Sí, es que Idiotic. Se aleja, a menos que, por supuesto, solo quiere ver la peor película de todos los tiempos.Probablemente, cómo la puerta de León pensó que haría un poco de dinero de esta pieza de trompa.",negative,negativo
